Date,Time,date_time,visibility,sea_level_pressure,relative_humidity,wind_speed,,air_temp,wind_direction
12/21/19,05:52PM,12/21/19-05:52PM,10,1020.2,21.98,0,1020.22,66.02,0
12/21/19,04:52PM,12/21/19-04:52PM,10,1020.2,23.55,3.44,1020.24,64.04,
12/21/19,03:52PM,12/21/19-03:52PM,10,1020,31.68,3.44,1020.31,59,30
12/21/19,02:52PM,12/21/19-02:52PM,10,1020.5,46.46,0,1020.72,53.06,0
12/21/19,01:52PM,12/21/19-01:52PM,10,1020.5,44.48,0,1020.72,53.06,0
12/21/19,12:52PM,12/21/19-12:52PM,10,1020.1,44.95,0,1020.37,53.96,0
12/21/19,11:52AM,12/21/19-11:52AM,10,1020.1,34.01,0,1020.33,57.02,0
12/21/19,10:52AM,12/21/19-10:52AM,10,1020.7,30.53,3.44,1020.98,59,20
12/21/19,09:52AM,12/21/19-09:52AM,10,1020.9,31.68,0,1020.98,59,0
12/21/19,08:52AM,12/21/19-08:52AM,10,1020.6,40.05,0,1020.68,55.94,0
12/21/19,07:52AM,12/21/19-07:52AM,10,1021,35.7,0,1021.34,57.92,0
12/21/19,06:52AM,12/21/19-06:52AM,10,1021.2,30.48,0,1021.31,60.08,0
12/21/19,05:52AM,12/21/19-05:52AM,10,1021.3,27.39,0,1021.28,62.06,0
12/21/19,04:52AM,12/21/19-04:52AM,10,1021.4,24.44,4.61,1021.6,64.04,10
12/21/19,03:52AM,12/21/19-03:52AM,10,1021,24.76,0,1021.25,64.94,0
12/21/19,02:52AM,12/21/19-02:52AM,10,1021,21.98,0,1020.9,66.02,0
12/21/19,01:52AM,12/21/19-01:52AM,10,1021.5,23.99,0,1021.56,66.92,0
12/21/19,12:52AM,12/21/19-12:52AM,10,1020.3,19.2,0,1020.5,71.06,0
12/20/19,11:52PM,12/20/19-11:52PM,10,1020.4,16.19,0,1020.45,75.02,0
12/20/19,10:52PM,12/20/19-10:52PM,10,1019.8,15.02,3.44,1019.76,75.92,30
12/20/19,09:52PM,12/20/19-09:52PM,10,1020.2,15.02,0,1020.1,75.92,0
12/20/19,08:52PM,12/20/19-08:52PM,10,1020.6,16.05,3.44,1020.8,73.94,
12/20/19,07:52PM,12/20/19-07:52PM,10,1021.8,16.54,0,1021.83,73.04,0
12/20/19,06:52PM,12/20/19-06:52PM,10,1023.2,19.18,5.75,1023.22,69.98,90
12/20/19,05:52PM,12/20/19-05:52PM,10,1023.8,21.31,4.61,1023.93,66.92,100
12/20/19,04:52PM,12/20/19-04:52PM,10,1023.9,27.22,0,1024.01,60.98,0
12/20/19,03:52PM,12/20/19-03:52PM,10,1023.4,32.6,0,1023.39,55.94,0
12/20/19,02:52PM,12/20/19-02:52PM,10,1023.4,32.27,3.44,1023.42,53.96,360
12/20/19,01:52PM,12/20/19-01:52PM,10,1022.9,36.29,0,1023.11,51.98,0
12/20/19,12:52PM,12/20/19-12:52PM,10,1022.5,34.88,0,1022.75,53.06,0
12/20/19,11:52AM,12/20/19-11:52AM,10,1021.7,36.29,0,1021.75,51.98,0
12/20/19,10:52AM,12/20/19-10:52AM,10,1022.1,32.27,3.44,1022.4,53.96,20
12/20/19,09:52AM,12/20/19-09:52AM,10,1022,29.88,3.44,1022.39,55.04,20
12/20/19,08:52AM,12/20/19-08:52AM,10,1021.8,46.28,0,1022.09,51.98,0
12/20/19,07:52AM,12/20/19-07:52AM,10,1022.3,48.34,0,1022.43,51.98,0
12/20/19,06:52AM,12/20/19-06:52AM,10,1022.4,44.95,0,1022.4,53.96,0
12/20/19,05:52AM,12/20/19-05:52AM,10,1022,44.95,0,1022.06,53.96,0
12/20/19,04:52AM,12/20/19-04:52AM,10,1021.7,48.65,0,1021.73,53.96,0
12/20/19,03:52AM,12/20/19-03:52AM,10,1021.2,48.48,0,1021.37,55.04,0
12/20/19,02:52AM,12/20/19-02:52AM,10,1020.7,42.16,0,1020.66,57.92,0
12/20/19,01:52AM,12/20/19-01:52AM,10,1020.1,37.47,0,1019.97,59,0
12/20/19,12:52AM,12/20/19-12:52AM,10,1019.6,32.57,0,1019.58,62.96,0
12/19/19,11:52PM,12/19/19-11:52PM,10,1018.8,28.38,5.75,1018.85,66.92,270
12/19/19,10:52PM,12/19/19-10:52PM,10,1018.7,22.28,0,1018.5,68,0
12/19/19,09:52PM,12/19/19-09:52PM,10,1018.3,21.31,0,1018.18,66.92,0
12/19/19,08:52PM,12/19/19-08:52PM,10,1018.5,20.24,0,1018.53,66.02,0
12/19/19,07:52PM,12/19/19-07:52PM,10,1019.2,22.82,0,1019.22,64.94,0
12/19/19,06:52PM,12/19/19-06:52PM,10,1020.1,25.24,3.44,1020.27,62.06,
12/19/19,05:52PM,12/19/19-05:52PM,10,1020.5,27.07,0,1020.63,60.08,0
12/19/19,04:52PM,12/19/19-04:52PM,,1020.4,33.68,3.44,1020.36,55.04,90
12/19/19,03:52PM,12/19/19-03:52PM,10,1019.5,45.96,3.44,1019.41,50,100
12/19/19,02:52PM,12/19/19-02:52PM,10,1019,57.77,0,1019.12,46.04,0
12/19/19,01:52PM,12/19/19-01:52PM,10,1018.8,57.61,0,1019.13,44.96,0
12/19/19,12:52PM,12/19/19-12:52PM,10,1018.1,49.48,0,1018.42,48.02,0
12/19/19,11:52AM,12/19/19-11:52AM,10,1017.8,49.31,0,1018.09,46.94,0
12/19/19,10:52AM,12/19/19-10:52AM,10,1018.4,44.12,0,1018.74,48.92,0
12/19/19,09:52AM,12/19/19-09:52AM,10,1018.5,42.2,0,1018.74,48.92,0
12/19/19,08:52AM,12/19/19-08:52AM,10,1017.8,45.78,0,1018.07,48.92,0
12/19/19,07:52AM,12/19/19-07:52AM,10,1018.1,40.72,0,1018.38,51.08,0
12/19/19,06:52AM,12/19/19-06:52AM,10,1018.3,37.67,3.44,1018.36,51.98,10
12/19/19,05:52AM,12/19/19-05:52AM,10,1018,41.05,0,1018.01,53.06,0
12/19/19,04:52AM,12/19/19-04:52AM,10,1017.9,63.34,0,1018.03,51.98,0
12/19/19,03:52AM,12/19/19-03:52AM,10,1017.4,61.43,0,1017.32,53.96,0
12/19/19,02:52AM,12/19/19-02:52AM,10,1016.9,54.68,0,1016.97,55.04,0
12/19/19,01:52AM,12/19/19-01:52AM,10,1016.3,49.28,0,1016.26,57.92,0
12/19/19,12:52AM,12/19/19-12:52AM,10,1015.9,37.8,3.44,1015.88,60.98,250
12/18/19,11:52PM,12/18/19-11:52PM,10,1015.7,23.55,0,1015.84,64.04,0
12/18/19,10:52PM,12/18/19-10:52PM,10,1016.1,26.54,0,1016.19,62.96,0
12/18/19,09:52PM,12/18/19-09:52PM,10,1016.5,17.51,4.61,1016.52,64.04,
12/18/19,08:52PM,12/18/19-08:52PM,10,1016.4,16.07,0,1016.52,64.04,0
12/18/19,07:52PM,12/18/19-07:52PM,10,1017.1,13.41,0,1017.2,64.04,0
12/18/19,06:52PM,12/18/19-06:52PM,10,1017.9,16.42,0,1017.91,60.98,0
12/18/19,05:52PM,12/18/19-05:52PM,10,1018.4,18.31,4.61,1018.63,57.92,90
12/18/19,04:52PM,12/18/19-04:52PM,,1018.8,24.76,3.44,1019.03,53.06,10
12/18/19,03:52PM,12/18/19-03:52PM,,1018.4,26.63,4.61,1018.72,51.08,10
12/18/19,02:52PM,12/18/19-02:52PM,10,1018.2,27.75,4.61,1018.4,48.92,10
12/18/19,01:52PM,12/18/19-01:52PM,10,1018.1,31.26,0,1018.42,48.02,0
12/18/19,12:52PM,12/18/19-12:52PM,9,1018,35.01,0,1018.1,46.04,0
12/18/19,11:52AM,12/18/19-11:52AM,10,1018.2,26.66,4.61,1018.39,50,20
12/18/19,10:52AM,12/18/19-10:52AM,10,1018.6,26.66,3.44,1018.73,50,30
12/18/19,09:52AM,12/18/19-09:52AM,10,1019.1,27.72,0,1019.41,50,0
12/18/19,08:52AM,12/18/19-08:52AM,10,1018.8,12.76,3.44,1018.97,57.92,70
12/18/19,07:52AM,12/18/19-07:52AM,10,1019.2,12.89,0,1019.29,59,0
12/18/19,06:52AM,12/18/19-06:52AM,10,1019.8,14.67,0,1019.97,59,0
12/18/19,05:52AM,12/18/19-05:52AM,10,1019.9,18.04,0,1019.99,57.02,0
12/18/19,04:52AM,12/18/19-04:52AM,10,1019.5,13.68,4.61,1019.6,60.98,
12/18/19,03:52AM,12/18/19-03:52AM,10,1019.7,12.25,0,1019.92,62.96,0
12/18/19,02:52AM,12/18/19-02:52AM,10,1019.7,11.43,3.44,1019.55,64.94,60
12/18/19,01:52AM,12/18/19-01:52AM,10,1019.8,11.01,3.44,1019.88,66.02,
12/18/19,12:52AM,12/18/19-12:52AM,10,1020,11.23,5.75,1019.86,68,
12/17/19,11:52PM,12/17/19-11:52PM,10,1020.4,10.32,4.61,1020.52,69.08,
12/17/19,10:52PM,12/17/19-10:52PM,10,1020.7,8.47,3.44,1020.5,71.06,
12/17/19,09:52PM,12/17/19-09:52PM,10,1020.7,10.01,4.61,1020.51,69.98,50
12/17/19,08:52PM,12/17/19-08:52PM,10,1021.7,11.23,3.44,1021.55,68,
12/17/19,07:52PM,12/17/19-07:52PM,10,1023.1,10.67,5.75,1022.92,66.92,
12/17/19,06:52PM,12/17/19-06:52PM,10,1024.2,16.71,0,1024.31,64.04,0
12/17/19,05:52PM,12/17/19-05:52PM,10,1025.3,19.5,4.61,1025.36,60.98,40
12/17/19,04:52PM,12/17/19-04:52PM,,1025.1,24.44,0,1025.07,57.02,0
12/17/19,03:52PM,12/17/19-03:52PM,10,1025.2,37.43,0,1025.18,48.92,0
12/17/19,02:52PM,12/17/19-02:52PM,10,1024.9,48.84,0,1025.24,44.06,0
12/17/19,01:52PM,12/17/19-01:52PM,10,1024.6,48.84,0,1024.9,44.06,0
12/17/19,12:52PM,12/17/19-12:52PM,10,1024.3,48.84,0,1024.57,44.06,0
12/17/19,11:52AM,12/17/19-11:52AM,10,1024.4,39.86,0,1024.54,46.04,0
12/17/19,10:52AM,12/17/19-10:52AM,10,1024.9,41.86,0,1025.2,46.94,0
12/17/19,09:52AM,12/17/19-09:52AM,10,1025.1,43.64,0,1025.19,48.02,0
12/17/19,08:52AM,12/17/19-08:52AM,10,1024.9,42.05,0,1025.19,48.02,0
12/17/19,07:52AM,12/17/19-07:52AM,10,1025.2,40.65,0,1025.52,48.92,0
12/17/19,06:52AM,12/17/19-06:52AM,10,1025.1,32.83,0,1025.16,50,0
12/17/19,05:52AM,12/17/19-05:52AM,10,1024.5,25.93,0,1024.79,53.06,0
12/17/19,04:52AM,12/17/19-04:52AM,10,1024,23.03,0,1024.08,55.04,0
12/17/19,03:52AM,12/17/19-03:52AM,10,1023.5,19.67,0,1023.72,57.02,0
12/17/19,02:52AM,12/17/19-02:52AM,10,1023.1,19.21,3.44,1023,60.08,270
12/17/19,01:52AM,12/17/19-01:52AM,10,1022.7,28.42,0,1022.64,62.06,0
12/17/19,12:52AM,12/17/19-12:52AM,10,1022.4,21.98,0,1022.25,66.02,0
12/16/19,11:52PM,12/16/19-11:52PM,10,1022.2,19.78,0,1022.21,69.08,0
12/16/19,10:52PM,12/16/19-10:52PM,10,1021.7,18.34,0,1021.86,69.98,0
12/16/19,09:52PM,12/16/19-09:52PM,10,1021.7,19.18,3.44,1021.86,69.98,
12/16/19,08:52PM,12/16/19-08:52PM,10,1022.2,17.91,0,1022.24,66.92,0
12/16/19,07:52PM,12/16/19-07:52PM,10,1022.7,17.24,0,1022.92,66.92,0
12/16/19,06:52PM,12/16/19-06:52PM,10,1023.6,24.44,0,1023.63,64.04,0
12/16/19,05:52PM,12/16/19-05:52PM,10,1024.1,29.7,0,1023.99,62.06,0
12/16/19,04:52PM,12/16/19-04:52PM,10,1024,31.73,3.44,1024.05,57.92,100
12/16/19,03:52PM,12/16/19-03:52PM,9,1023.6,39.38,3.44,1023.78,51.98,
12/16/19,02:52PM,12/16/19-02:52PM,10,1022.5,42.38,0,1022.79,50,0
12/16/19,01:52PM,12/16/19-01:52PM,10,1021.9,40.53,4.61,1022.12,50,10
12/16/19,12:52PM,12/16/19-12:52PM,10,1021.3,38.94,3.44,1021.42,51.08,20
12/16/19,11:52AM,12/16/19-11:52AM,10,1021.1,43.97,3.44,1021.44,50,
12/16/19,10:52AM,12/16/19-10:52AM,10,1020.9,39.38,0,1021.07,51.98,0
12/16/19,09:52AM,12/16/19-09:52AM,10,1020.6,40.87,3.44,1020.74,51.98,30
12/16/19,08:52AM,12/16/19-08:52AM,10,1020.3,39.28,3.44,1020.38,53.06,30
12/16/19,07:52AM,12/16/19-07:52AM,10,1020.1,38,3.44,1020.37,53.96,30
12/16/19,06:52AM,12/16/19-06:52AM,10,1019.8,39.72,0,1020.03,53.96,0
12/16/19,05:52AM,12/16/19-05:52AM,10,1019.4,35.21,3.44,1019.68,55.04,20
12/16/19,04:52AM,12/16/19-04:52AM,10,1018.9,35.36,0,1018.99,55.94,0
12/16/19,03:52AM,12/16/19-03:52AM,10,1018.2,36.96,0,1018.31,55.94,0
12/16/19,02:52AM,12/16/19-02:52AM,10,1018,34.01,3.44,1017.96,57.02,
12/16/19,01:52AM,12/16/19-01:52AM,10,1017.9,34.41,9.22,1017.95,57.92,320
12/16/19,12:52AM,12/16/19-12:52AM,10,1017.7,34.34,0,1017.94,59,0
12/15/19,11:52PM,12/15/19-11:52PM,10,1016.7,30.81,8.05,1016.88,62.06,310
12/15/19,10:52PM,12/15/19-10:52PM,10,1016.2,31.18,9.22,1016.53,62.96,320
12/15/19,09:52PM,12/15/19-09:52PM,10,1016.5,28.74,8.05,1016.52,64.04,300
12/15/19,08:52PM,12/15/19-08:52PM,10,1016.4,31.18,6.91,1016.53,62.96,
12/15/19,07:52PM,12/15/19-07:52PM,10,1016.7,31.18,10.36,1016.87,62.96,310
12/15/19,06:52PM,12/15/19-06:52PM,10,1017.5,32.19,6.91,1017.56,62.06,
12/15/19,05:52PM,12/15/19-05:52PM,10,1017.4,34.92,3.44,1017.57,60.98,
12/15/19,04:52PM,12/15/19-04:52PM,10,1017.2,40.38,3.44,1017.27,57.92,
12/15/19,03:52PM,12/15/19-03:52PM,10,1016.3,40.23,6.91,1016.27,57.02,
12/15/19,02:52PM,12/15/19-02:52PM,10,1015.5,38.52,0,1015.59,57.02,0
12/15/19,01:52PM,12/15/19-01:52PM,10,1014.5,37.29,,1014.56,57.92,
12/15/19,12:52PM,12/15/19-12:52PM,10,1014.1,40.23,,1014.24,57.02,
12/15/19,11:52AM,12/15/19-11:52AM,10,1013.9,43.54,0,1014.24,57.02,0
12/15/19,10:52AM,12/15/19-10:52AM,10,1013.7,40.38,3.44,1013.89,57.92,
12/15/19,09:52AM,12/15/19-09:52AM,10,1013.6,52.62,0,1013.94,53.96,0
12/15/19,08:52AM,12/15/19-08:52AM,10,1013.2,50.73,0,1013.57,55.94,0
12/15/19,07:52AM,12/15/19-07:52AM,10,1013.2,71.72,0,1013.57,55.94,0
12/15/19,06:52AM,12/15/19-06:52AM,10,1013.2,77.35,0,1013.56,57.02,0
12/15/19,05:52AM,12/15/19-05:52AM,10,1012.8,72.04,0,1012.86,59,0
12/15/19,04:52AM,12/15/19-04:52AM,10,1012.5,72.16,0,1012.84,60.08,0
12/15/19,03:52AM,12/15/19-03:52AM,10,1012.2,74.99,0,1012.18,59,0
12/15/19,02:52AM,12/15/19-02:52AM,10,1011.9,74.59,0,1012.17,60.08,0
12/15/19,01:52AM,12/15/19-01:52AM,10,1011.8,72.25,0,1011.82,60.98,0
12/15/19,12:52AM,12/15/19-12:52AM,10,1011.9,70.11,0,1012.13,62.96,0
12/14/19,11:52PM,12/14/19-11:52PM,10,1012.1,67.61,4.61,1012.1,64.94,260
12/14/19,11:15PM,12/14/19-11:15PM,10,,65.12,0,1012.09,66.02,0
12/14/19,11:11PM,12/14/19-11:11PM,10,,65.12,5.75,1012.09,66.02,250
12/14/19,11:08PM,12/14/19-11:08PM,10,,65.12,4.61,1012.43,66.02,260
12/14/19,10:57PM,12/14/19-10:57PM,9,,63.87,3.44,1012.43,66.02,250
12/14/19,10:52PM,12/14/19-10:52PM,9,1012.3,65.12,0,1012.43,66.02,0
12/14/19,10:10PM,12/14/19-10:10PM,9,,58.85,3.44,1012.41,68,250
12/14/19,09:52PM,12/14/19-09:52PM,9,1012.6,58.85,4.61,1012.74,68,
12/14/19,09:34PM,12/14/19-09:34PM,6,,61.08,3.44,1012.76,66.92,270
12/14/19,08:52PM,12/14/19-08:52PM,6,1013.1,60.56,0,1013.11,66.02,0
12/14/19,07:52PM,12/14/19-07:52PM,6,1013.8,67.61,0,1013.8,64.94,0
12/14/19,06:52PM,12/14/19-06:52PM,4,1014.8,72.57,0,1014.82,64.04,0
12/14/19,06:10PM,12/14/19-06:10PM,3,,74.78,0,1015.53,62.06,0
12/14/19,06:03PM,12/14/19-06:03PM,3,,72.42,0,1015.52,62.96,0
12/14/19,05:52PM,12/14/19-05:52PM,3,1015.4,72.45,3.44,1015.52,62.96,
12/14/19,05:17PM,12/14/19-05:17PM,3,,72.42,0,1015.87,62.06,0
12/14/19,04:52PM,12/14/19-04:52PM,2.5,1015.5,77.79,0,1015.53,62.06,0
12/14/19,04:04PM,12/14/19-04:04PM,2,,80.81,3.44,1015.54,60.98,110
12/14/19,04:00PM,12/14/19-04:00PM,1.75,,80.81,0,1015.54,60.98,0
12/14/19,03:52PM,12/14/19-03:52PM,1.75,1015.3,80.81,3.44,1015.54,60.98,90
12/14/19,03:30PM,12/14/19-03:30PM,1.75,,80.81,0,1015.54,60.98,0
12/14/19,03:11PM,12/14/19-03:11PM,2,,80.81,0,1015.54,60.98,0
12/14/19,03:00PM,12/14/19-03:00PM,1.75,,80.81,0,1015.54,60.98,0
12/14/19,02:52PM,12/14/19-02:52PM,2.5,1015.4,80.81,0,1015.54,60.98,0
12/14/19,02:43PM,12/14/19-02:43PM,2.5,,77.69,0,1015.54,60.98,0
12/14/19,02:11PM,12/14/19-02:11PM,3,,77.69,3.44,1014.86,60.98,
12/14/19,01:52PM,12/14/19-01:52PM,3,1014.9,80.81,0,1015.2,60.98,0
12/14/19,01:45PM,12/14/19-01:45PM,3,,80.81,0,1015.2,60.98,0
12/14/19,01:25PM,12/14/19-01:25PM,3,,77.69,0,1014.86,60.98,0
12/14/19,01:12PM,12/14/19-01:12PM,3,,77.69,0,1014.86,60.98,0
12/14/19,01:01PM,12/14/19-01:01PM,3,,80.81,0,1014.86,60.98,0
12/14/19,12:58PM,12/14/19-12:58PM,3,,80.81,0,1014.86,60.98,0
12/14/19,12:52PM,12/14/19-12:52PM,2.5,1014.8,80.81,0,1014.86,60.98,0
12/14/19,12:38PM,12/14/19-12:38PM,3,,80.81,0,1014.86,60.98,0
12/14/19,12:35PM,12/14/19-12:35PM,2.5,,80.81,0,1014.86,60.98,0
12/14/19,12:25PM,12/14/19-12:25PM,2.5,,80.81,0,1014.86,60.98,0
12/14/19,11:52AM,12/14/19-11:52AM,3,1014.9,77.69,0,1015.2,60.98,0
12/14/19,10:52AM,12/14/19-10:52AM,3,1015.2,80.81,0,1015.54,60.98,0
12/14/19,10:37AM,12/14/19-10:37AM,3,,77.69,0,1015.54,60.98,0
12/14/19,09:52AM,12/14/19-09:52AM,3,1015.6,80.81,0,1015.88,60.98,0
12/14/19,09:06AM,12/14/19-09:06AM,3,,80.81,0,1015.88,60.98,0
12/14/19,08:52AM,12/14/19-08:52AM,2.5,1015.7,80.81,0,1015.88,60.98,0
12/14/19,08:05AM,12/14/19-08:05AM,2.5,,80.81,3.44,1016.22,60.98,
12/14/19,07:52AM,12/14/19-07:52AM,3,1016,80.81,3.44,1016.22,60.98,
12/14/19,07:47AM,12/14/19-07:47AM,3,,82.4,0,1016.22,60.98,0
12/14/19,07:15AM,12/14/19-07:15AM,2.5,,82.4,3.44,1016.56,60.98,100
12/14/19,06:52AM,12/14/19-06:52AM,3,1016.6,77.79,0,1016.54,62.06,0
12/14/19,05:52AM,12/14/19-05:52AM,4,1016.5,80.81,0,1016.56,60.98,0
12/14/19,04:52AM,12/14/19-04:52AM,6,1016.5,80.81,0,1016.56,60.98,0
12/14/19,04:36AM,12/14/19-04:36AM,6,,80.81,0,1016.56,60.98,0
12/14/19,04:33AM,12/14/19-04:33AM,6,,82.4,0,1016.56,60.98,0
12/14/19,03:52AM,12/14/19-03:52AM,6,1016.5,77.69,0,1016.56,60.98,0
12/14/19,03:42AM,12/14/19-03:42AM,6,,80.81,0,1016.56,60.98,0
12/14/19,02:52AM,12/14/19-02:52AM,7,1016.8,77.79,0,1016.88,62.06,0
12/14/19,01:52AM,12/14/19-01:52AM,4,1016.8,77.79,0,1016.88,62.06,0
12/14/19,12:52AM,12/14/19-12:52AM,3,1017.1,77.86,3.44,1017.21,62.96,270
12/14/19,12:06AM,12/14/19-12:06AM,3,,74.97,3.44,1017.2,64.04,270
12/14/19,12:00AM,12/14/19-12:00AM,3,,74.97,3.44,1017.2,64.04,260
12/13/19,11:52PM,12/13/19-11:52PM,4,1017.3,72.66,0,1017.52,64.94,0
12/13/19,10:52PM,12/13/19-10:52PM,5,1017.3,65.66,0,1017.5,66.92,0
12/13/19,09:52PM,12/13/19-09:52PM,5,1017.5,58.61,5.75,1017.47,69.08,270
12/13/19,08:52PM,12/13/19-08:52PM,4,1017.9,59.12,0,1017.8,69.98,0
12/13/19,07:52PM,12/13/19-07:52PM,5,1018.9,56.72,3.44,1018.83,69.08,260
12/13/19,06:52PM,12/13/19-06:52PM,5,1020.1,61.08,0,1020.21,66.92,0
12/13/19,05:52PM,12/13/19-05:52PM,5,1020.5,65.12,0,1020.56,66.02,0
12/13/19,04:52PM,12/13/19-04:52PM,6,1021,67.15,0,1020.96,60.98,0
12/13/19,03:52PM,12/13/19-03:52PM,5,1020.8,77.25,0,1021.02,55.94,0
12/13/19,02:52PM,12/13/19-02:52PM,6,1020.8,83.02,0,1021.05,53.96,0
12/13/19,01:52PM,12/13/19-01:52PM,5,1020.3,83.02,0,1020.37,53.96,0
12/13/19,12:52PM,12/13/19-12:52PM,4,1020.3,83.09,0,1020.36,55.04,0
12/13/19,11:52AM,12/13/19-11:52AM,4,1020.3,80.42,0,1020.68,55.94,0
12/13/19,10:52AM,12/13/19-10:52AM,5,1020.8,83.71,0,1021.02,55.94,0
12/13/19,09:52AM,12/13/19-09:52AM,5,1021.2,80.51,0,1021.35,57.02,0
12/13/19,08:52AM,12/13/19-08:52AM,5,1020.7,80.58,0,1021,57.92,0
12/13/19,07:52AM,12/13/19-07:52AM,8,1020.9,80.21,0,1020.97,60.08,0
12/13/19,06:52AM,12/13/19-06:52AM,6,1021,80.81,0,1020.96,60.98,0
12/13/19,05:52AM,12/13/19-05:52AM,7,1021.1,77.79,0,1021.28,62.06,0
12/13/19,04:52AM,12/13/19-04:52AM,7,1021,72.25,0,1021.3,60.98,0
12/13/19,03:52AM,12/13/19-03:52AM,7,1020.9,67.38,0,1020.93,62.96,0
12/13/19,02:52AM,12/13/19-02:52AM,7,1020.9,67.38,0,1020.93,62.96,0
12/13/19,01:52AM,12/13/19-01:52AM,8,1020.8,67.51,0,1020.92,64.04,0
12/13/19,12:52AM,12/13/19-12:52AM,7,1020.4,60.82,0,1020.53,68,0
12/12/19,11:52PM,12/12/19-11:52PM,10,1020,56.99,0,1020.16,71.06,0
12/12/19,10:52PM,12/12/19-10:52PM,9,1020,44.73,0,1020.12,73.94,0
12/12/19,09:52PM,12/12/19-09:52PM,8,1020.4,36.65,0,1020.47,73.04,0
12/12/19,08:52PM,12/12/19-08:52PM,9,1021.1,37.86,0,1021.17,71.06,0
12/12/19,07:52PM,12/12/19-07:52PM,9,1022,39.18,0,1022.19,71.06,0
12/12/19,06:52PM,12/12/19-06:52PM,9,1023.1,42.03,0,1023.24,68,0
12/12/19,05:52PM,12/12/19-05:52PM,10,1023.6,48.35,3.44,1023.62,64.94,
12/12/19,04:52PM,12/12/19-04:52PM,10,1023.4,53.48,0,1023.65,62.06,0
12/12/19,03:52PM,12/12/19-03:52PM,10,1023.3,74.69,0,1023.39,55.94,0
12/12/19,02:52PM,12/12/19-02:52PM,10,1023,77.17,0,1023.07,55.04,0
12/12/19,01:52PM,12/12/19-01:52PM,10,1022.3,80.27,0,1022.4,53.96,0
12/12/19,12:52PM,12/12/19-12:52PM,10,1022.2,80.27,0,1022.4,53.96,0
12/12/19,11:52AM,12/12/19-11:52AM,10,1021.8,77.17,0,1022.05,55.04,0
12/12/19,10:52AM,12/12/19-10:52AM,10,1022.1,77.25,0,1022.38,55.94,0
12/12/19,09:52AM,12/12/19-09:52AM,10,1022,74.3,0,1022.02,57.02,0
12/12/19,08:52AM,12/12/19-08:52AM,10,1021.4,71.93,0,1021.67,57.92,0
12/12/19,07:52AM,12/12/19-07:52AM,10,1021.7,69.2,0,1022,59,0
12/12/19,06:52AM,12/12/19-06:52AM,10,1021.7,72.16,0,1021.99,60.08,0
12/12/19,05:52AM,12/12/19-05:52AM,10,1021.7,77.52,0,1022,59,0
12/12/19,04:52AM,12/12/19-04:52AM,10,1021.7,74.59,0,1021.65,60.08,0
12/12/19,03:52AM,12/12/19-03:52AM,10,1021.3,74.59,0,1021.31,60.08,0
12/12/19,02:52AM,12/12/19-02:52AM,10,1021,72.25,0,1020.96,60.98,0
12/12/19,01:52AM,12/12/19-01:52AM,10,1020.7,69.55,0,1020.61,62.06,0
12/12/19,12:52AM,12/12/19-12:52AM,10,1020.9,65.18,3.44,1020.93,62.96,280
12/11/19,11:52PM,12/11/19-11:52PM,10,1020.4,56.28,3.44,1020.56,66.02,250
12/11/19,10:52PM,12/11/19-10:52PM,10,1020.2,45.31,4.61,1020.19,68,260
12/11/19,09:52PM,12/11/19-09:52PM,10,1020.3,45.31,,1020.19,68,
12/11/19,08:52PM,12/11/19-08:52PM,10,1020.9,45.31,3.44,1020.87,68,
12/11/19,07:52PM,12/11/19-07:52PM,10,1021.6,45.14,3.44,1021.56,66.92,
12/11/19,06:52PM,12/11/19-06:52PM,10,1022.4,44.83,0,1022.6,64.94,0
12/11/19,05:52PM,12/11/19-05:52PM,10,1022.7,44.51,0,1022.63,62.96,0
12/11/19,04:52PM,12/11/19-04:52PM,10,1023.1,59.87,0,1023.37,57.92,0
12/11/19,03:52PM,12/11/19-03:52PM,10,1022.8,64.04,0,1023.08,53.96,0
12/11/19,02:52PM,12/11/19-02:52PM,10,1022.3,73.7,0,1022.44,51.08,0
12/11/19,01:52PM,12/11/19-01:52PM,10,1022,73.7,0,1022.1,51.08,0
12/11/19,12:52PM,12/11/19-12:52PM,10,1021.5,73.7,0,1021.76,51.08,0
12/11/19,11:52AM,12/11/19-11:52AM,10,1021.7,76.81,0,1021.76,51.08,0
12/11/19,10:52AM,12/11/19-10:52AM,10,1022,74.3,0,1022.43,51.98,0
12/11/19,09:52AM,12/11/19-09:52AM,10,1022,71.51,0,1022.06,53.96,0
12/11/19,08:52AM,12/11/19-08:52AM,10,1021.9,80.27,0,1022.06,53.96,0
12/11/19,07:52AM,12/11/19-07:52AM,8,1022.4,83.02,0,1022.74,53.96,0
12/11/19,06:52AM,12/11/19-06:52AM,7,1022.9,80.42,0,1023.05,55.94,0
12/11/19,05:52AM,12/11/19-05:52AM,7,1022.6,80.51,0,1022.7,57.02,0
12/11/19,04:52AM,12/11/19-04:52AM,6,1022.4,83.23,0,1022.36,57.02,0
12/11/19,03:52AM,12/11/19-03:52AM,7,1022.1,80.66,0,1022,59,0
12/11/19,02:52AM,12/11/19-02:52AM,10,1022.1,80.21,0,1022.32,60.08,0
12/11/19,01:52AM,12/11/19-01:52AM,10,1022.4,74.78,0,1022.3,62.06,0
12/11/19,12:52AM,12/11/19-12:52AM,10,1021.9,69.77,0,1021.94,64.04,0
